,prompt_overlap,avg_word_length,sent_length,cosineword2vec,cosinedoc2vec,fsts,noun_overlap,content_overlap,ttr,jc_sim,sps,cs_use,cosine_elmo,lsa1,lsa2,lsa3,score
139,0.0,5.3333,3,0.1667,0.3642,0.9976,0.0,0.1667,0.4062610754,0.3333333333,0.1666666667,0.6973832846,0.6339,0.6738664213278961,0.6909073471395336,-0.2618226191056578,0
140,0.0,4.8889,9,0.3002,0.3138,0.4171,0.0,0.6667,-0.2760375954,0.6666666667,0.5,0.7463285923,0.8879,0.6328085849247626,0.7742478422483994,-0.009673345812973844,1
141,0.0,4.0909,11,0.3452,0.6446,0.6131,0.0,0.5,0.2342967024,0.6768362792,0.5,0.7136559486,0.8466,0.5987328135515555,0.7937172378481768,-0.10738698393799427,1
142,0.0667,4.4,10,0.4167,0.1214,0.3426,0.0,0.8333,-0.1836537643,0.8333333333,0.6666666667,0.8071043491,0.9366,0.7181477477658844,0.6761243536313675,-0.16468051131009148,1
143,0.0667,3.8889,9,0.3333,0.7565,0.466,0.0,0.8333,-0.3822278775,0.6666666667,0.6666666667,0.7598558068000001,0.8932,0.7181477477658844,0.6761243536313675,-0.16468051131009148,1
144,0.0833,5.8571,7,0.0875,0.3031,0.1287,0.0,0.0714,-0.4444161399,0.1636817208,0.1538461538,0.3677447438000001,0.4649,0.4669736501861044,0.4215900629265528,0.7773013758340139,1
145,0.0833,4.6667,6,0.0981,-0.2945,0.4129,0.1667,0.0714,-0.2670277315,0.1143435616,0.2307692308,0.3535684943,0.4037,0.6464293904907908,0.7404857345795024,0.18387473995619769,1
146,0.0833,3.9,10,0.0695,0.1709,0.3086,0.0,0.0714,-0.4086617382,0.1148023219,0.1538461538,0.3609956503,0.461,0.9104765088271968,0.13556853607742356,0.3907092255113305,0
147,0.0833,4.8333,6,0.0595,0.2737,0.4299,0.0,0.0,-0.2570470039,0.1001596588,0.2307692308,0.2424832135,0.3683,0.6848262294008449,0.6952944312796991,0.2181253982370256,1
148,0.1667,4.0,27,0.2333,0.0576,0.6254,0.5,0.3571,-0.1096381392,0.4322207299,0.6153846154,0.6468486786,0.6871,0.6633581836442181,0.7449542144653202,-0.07070458643257724,1
149,0.8333,3.775,40,0.2987,0.8072,0.3743,0.3333,0.7143,0.3110620184,0.6333459422,0.5294117647,0.7690760493000001,0.7644,0.7041668156677857,0.709996861945061,0.00731790546925281,1
150,0.5,3.8261,23,0.3035,0.2051,0.2565,0.1667,0.5714,-0.0409735146,0.5729072529,0.4615384615,0.5668891668,0.6487,0.6823042687282915,0.7299926176781072,0.039644205258978785,1
151,0.1667,4.5333,15,0.1671,-0.4963,0.6219,0.0,0.2857,-0.2511782105,0.2601522481,0.3076923077,0.5973318814999999,0.6689,0.8098264687602891,0.5859939440962205,0.028145834110859577,1
152,0.1667,4.0526,19,0.1443,-0.3173,0.1287,0.0,0.0714,-0.3729393402,0.234298311,0.3846153846,0.3573304415,0.5123,0.9081307263397614,0.13557590156599533,0.3961284624868361,0
153,0.0,4.75,4,0.0247,-0.2159,0.8043,0.0,0.0,-0.2355800145,0.028043678,0.0769230769,0.2390206307,0.3064,0.7833956485066396,0.4256116241418546,0.4529304618770901,0
154,0.0,6.0,2,0.05,-0.3697,0.6859999999999999,0.0,0.0,0.2680186194,0.0855084323,0.1538461538,0.3835831285,0.2326,0.4346976217400544,0.3324112229742019,0.8369831279627661,0
155,0.25,4.4167,12,0.1763,-0.2322,0.3086,0.1667,0.2857,0.3456891577,0.2722595479,0.1538461538,0.8194640279000001,0.8079999999999999,0.7664403398061734,0.6371864185472047,-0.08101032981530212,1
156,0.0833,3.8889,18,0.1563,-0.1732,0.6593,0.0,0.2143,-0.5038764144,0.2271499489,0.5384615385,0.3733679354,0.524,0.8042147766515626,0.4887835555554271,0.33812605465103085,1
157,0.4167,3.4815,27,0.201,0.5071,0.1287,0.0,0.3571,-0.0852275408,0.3725416304,0.6153846154,0.4584022164,0.5936,0.6424566820343465,0.6831339487242409,0.34724259503961324,1
158,0.0,3.5,2,0.0169,-0.8349,0.7077,0.0,0.0,0.4194725236,0.0209560589,0.0769230769,0.3437582254,0.2067,0.5879852823892533,0.8025457776148427,0.10096327315523038,0
159,0.0833,3.8,5,0.0565,0.2124,0.3086,0.1667,0.1429,-0.0336460249,0.0867586439,0.1538461538,0.3521174192,0.3601,0.6090554334734585,0.7896320422513675,0.07438223448103748,0
160,0.1667,4.4375,16,0.1726,0.153,0.3917,0.3333,0.2857,-0.0454836599,0.3175278746,0.2307692308,0.7314872145999999,0.7546,0.6483508673330091,0.7449213262624909,0.15726846634931815,1
161,0.0833,4.6667,6,0.0423,-0.564,0.4129,0.0,0.1429,-0.2483096098,0.0867586439,0.1538461538,0.255128175,0.4195,0.7996360896243615,0.5849829506055112,0.13556205837597096,1
162,0.0833,5.4286,7,0.1045,0.8326,0.1287,0.0,0.0,-0.4460986785,0.1135032593,0.2307692308,0.3197791874,0.4327,0.6242303998106108,0.6349200542483238,0.4552064725655717,1
163,0.0833,6.25,4,0.0817,0.4694,0.655,0.0,0.0,-0.6994806798000001,0.1135032593,0.2307692308,0.2514124215,0.3189,0.7669185967406053,0.3037216447997106,0.5653220572855611,0
164,0.0,6.6667,3,0.0531,0.4892,0.3086,0.0,0.0,0.031345500400000004,0.0816167443,0.0769230769,0.32671159510000003,0.2614,0.6090554334734585,0.7896320422513675,0.07438223448103748,1
165,0.0833,5.5,6,0.0634,0.1389,0.4299,0.0,0.0714,-0.8222275831999999,0.0867586439,0.1538461538,0.2719076574,0.4151,0.3701328994876528,0.3685253747485768,0.8527547624512478,0
166,0.0,5.5,6,0.0691,-0.2457,1.2486,0.0,0.0,0.7428656068,0.0137247299,0.0769230769,0.1250380874,0.3836,0.9842009262757476,0.07072331957276114,-0.16231681609300286,0
167,0.0833,3.8333,6,0.0455,0.1028,0.3743,0.0,0.0714,-0.5036549157,0.0378792449,0.1538461538,0.205848217,0.3668,0.6508580678622141,0.4877820022393993,0.5817667004822363,0
168,0.0833,4.7333,15,0.1552,0.1388,0.2565,0.0,0.0,-0.2126673409,0.1120912627,0.3846153846,0.5648049712,0.5713,0.6536524304140462,0.535409936315138,0.5348595145538971,0
169,0.0,4.0,8,0.0643,-0.2038,0.1404,0.0,0.0714,0.3414846496,0.0233643226,0.1538461538,0.3794678152000001,0.5221,0.8062876861453473,0.4533672095244766,0.3799451809121565,0
170,0.0833,3.75,8,0.0565,-0.116,0.5189,0.1667,0.1429,-0.3505915724,0.0867586439,0.1538461538,0.4402094185,0.4487,0.6507836966064128,0.5790936616359558,0.491051027169635,1
171,0.0833,4.1429,7,0.0646,0.2728,0.3772,0.0,0.0714,-0.1968760878,0.095488156,0.1538461538,0.3102178872,0.3835,0.7325986483760971,0.5459242266265573,0.4065291615366736,0
172,0.0,4.0,9,0.0717,0.7252,0.5153,0.0,0.0714,-0.1649525682,0.1106164247,0.1538461538,0.2338448614,0.4565,0.6824868680852147,0.6963124744610171,-0.2221724843476579,0
173,0.1667,3.5484,31,0.1806,0.2403,0.659,0.0,0.2857,-0.3841486482,0.3485152843,0.4615384615,0.3717593551,0.6057,0.7057978931342955,0.5619973114809944,0.4312868603787084,1
174,0.1667,4.0,16,0.1569,-0.1053,0.5836,0.3333,0.2143,-0.0578071959,0.3268805127,0.2307692308,0.7426343559999999,0.7406,0.6813860786490376,0.6927635511748848,0.23620261215077726,1
175,0.0833,4.3333,6,0.0376,0.3871,0.5016,0.0,0.0714,-0.1647420406,0.0169022099,0.1538461538,0.1733274013,0.3883,-0.5580902253036224,-0.09020509149923334,0.8248626200090332,0
176,0.25,4.5,12,0.25,0.3292,0.8135,0.5,0.5,0.6439116973,0.5384615385,0.2307692308,0.9028533697,0.8739,0.7076711935834928,0.7063718506203479,-0.015501303922550762,1
177,0.1667,4.2727,11,0.2143,0.649,0.1404,0.3333,0.4286,0.5967381168,0.4615384615,0.2307692308,0.8569262028,0.7255,0.7022670260399101,0.7101344675810399,-0.05029972256834997,1
178,0.25,4.5,12,0.25,0.1264,0.9306,0.5,0.5,0.6439116973,0.5384615385,0.2307692308,0.9028533697,0.8739,0.7076711935834928,0.7063718506203479,-0.015501303922550762,1
179,0.0833,4.1111,9,0.1071,0.7527,0.7471,0.1667,0.2857,0.3893319216,0.2307692308,0.1538461538,0.5344467163000001,0.5823,0.6752514944101972,0.7350915879580545,-0.06062818329870196,1
180,0.125,3.8095,21,0.2912,0.3289,0.225,0.4,0.4,-0.2059734826,0.5336357198,0.8,0.8000817298999999,0.8425,0.9672854016407862,0.03628060969846834,0.2510829925194661,0
181,0.0,3.5,4,0.0568,-0.2834,0.3059,0.0,0.0,0.7051503923000001,0.0548740726,0.3,0.1636810303,0.66,0.7778040156132271,0.5136982245699417,0.36212573419964056,0
182,0.1875,3.9048,21,0.2754,0.2146,0.1611,0.4,0.4,0.1332166691,0.5557932942,1.0,0.6732632518,0.8466,0.9787477249825128,0.1895212610656848,0.0783235752862962,1
183,0.125,3.6842,19,0.2351,0.2898,0.3583,0.2,0.3,0.0127672597,0.5330235049000001,0.7,0.6884892583,0.8333,0.9439745810716106,0.31357703489362754,0.10286609489038748,1
184,0.125,4.0385,26,0.3085,0.0612,0.2381,0.2,0.4,-0.0471687894,0.4570913584,0.9230769231,0.6904247998999999,0.7334,0.958124286599077,0.057886279630585874,0.28044077816811763,0
185,0.3125,3.9375,48,0.2882,0.8140000000000001,0.1288,0.6,0.6,-0.16179994050000002,0.3757984805,0.8260869565000001,0.7342070937,0.7267,0.9169160136600444,-0.06398649865011875,-0.3939171891200885,1
186,0.5,4.1587,63,0.2383,0.2385,0.1227,1.2,0.9,0.218591184,0.3860994394,0.84,0.7548710108,0.6981,0.9253425807160868,-0.08159479188825991,-0.37024775252579706,0
187,0.1875,3.9048,21,0.3523,-0.4869,0.522,0.0,0.3,0.1999234924,0.4858605303,1.0,0.5493522882,0.7814,0.99154903130152,-0.013093135764458507,-0.12907009072930362,0
188,0.125,3.7,20,0.2609,-0.3419,0.3583,0.2,0.3,-0.1272155264,0.5529860551,0.8,0.7556002140000001,0.8054,0.9397091799966106,0.3235867379502893,0.11062676011159513,1
189,0.125,4.2222,9,0.1024,-0.2128,0.2589,0.2,0.1,-0.2517259309,0.2098440265,0.3,0.5710134506,0.7679,0.4492271617253141,0.2428876094309935,0.8597677397722687,0
190,0.1875,3.4194,31,0.3163,-0.3588,0.1288,0.6,0.6,0.7006372656000001,0.5533290606,0.9285714286,0.7137520909,0.7331,0.9298388926610616,0.16701548610151234,0.32788025420437605,1
191,0.125,3.8889,27,0.2013,-0.2049,0.3062,0.0,0.1,-0.0373243811,0.4207602877,0.8,0.5958350897,0.6986,0.6863700487977472,-0.2596512037033925,-0.6793212852021916,0
192,0.25,4.0,23,0.2965,-0.1403,0.111,0.2,0.4,0.0729470184,0.5908640359,0.9,0.7141945362000001,0.7961,0.9993263126915682,-0.02724421732087464,0.024590107459032413,0
193,0.1875,3.44,25,0.1741,0.5148,0.2381,0.2,0.4,-0.0933052631,0.5300717113000001,0.6,0.7011163831,0.8318,0.8432481193727089,-0.18465047464159887,-0.5048136402565028,1
194,0.0,3.3636,11,0.1698,-0.8105,0.5659,0.0,0.2,0.0943307021,0.362826319,0.5,0.6795290709,0.7588,0.9437934902875528,0.12543146672181368,0.3058116983485972,0
195,0.0625,4.0625,16,0.2946,0.2262,0.2823,0.2,0.3,0.229706754,0.5359902378,0.8,0.6825571656,0.7748,0.928760547693198,-0.09265192276817824,-0.35891428817475385,1
196,0.125,3.9545,22,0.3,0.1586,0.111,0.4,0.5,0.2235097272,0.6374094493,0.9,0.6708953381,0.7881,0.5345947148795959,0.2418690008241,0.8097579127511846,1
197,0.125,3.3214,28,0.208,-0.5405,0.58,0.2,0.2,0.0788575578,0.3258729507,1.0,0.6240496039,0.675,0.9453333883055492,0.2602194226619529,0.19654678075264848,0
198,0.0625,3.6471,34,0.2803,0.8335,1.0101,0.2,0.3,0.1348467812,0.4567258357,1.0,0.7088936567,0.6787,0.870372109640098,0.4898436808617584,0.05005555993542477,1
199,0.125,3.5882,17,0.1505,0.4775,1.0778,0.2,0.2,-0.3220132892,0.3226779476,0.4,0.7260524631,0.8320000000000001,0.8345876058599782,0.11564295366490085,0.5386002556744357,1
200,0.0625,3.5556,9,0.1875,0.4827,0.7735,0.2,0.2,-0.2335386453,0.2339065067,0.5,0.5709671974,0.7642,0.4272710372387668,0.26778736784144075,0.8635562438900324,0
201,0.0625,3.5152,33,0.2584,0.1785,0.2189,0.4,0.3,-0.06587292780000001,0.3146256113,1.0,0.7178791761,0.6902,0.32462252292668103,0.9092005964844396,-0.2607191841063022,0
202,0.1875,3.5556,18,0.2935,-0.218,0.8755,0.6,0.5,-0.2696490675,0.4325219741,0.6,0.8469145298,0.8488,0.8869532143572441,0.10735288357450938,0.4492096992826293,1
203,0.0,3.44,25,0.1906,0.1377,1.7187,0.0,0.0,-0.6655115983,0.1842217061,0.8,0.3287345171,0.7499,0.7386666855677274,-0.08475933112017843,-0.6687207065886686,0
204,0.125,4.8571,7,0.1077,0.1512,0.6869,0.0,0.0,-0.3373805739,0.1198148761,0.2,0.4943125248,0.6897,0.7231320409710107,0.24362639242879236,0.6463174392148433,0
205,0.125,4.1818,11,0.1935,-0.2246,0.3151,0.2,0.2,0.0059502705,0.462826319,0.5,0.7014032006,0.7872,0.9375348010253716,-0.1552104144449392,-0.3113490390448425,0
206,0.0,6.25,4,0.1374,-0.109,0.4176,0.2,0.1,0.3892389053,0.2225619031,0.4,0.5931324363,0.6725,0.8686325971274436,0.21108540915456925,0.448241409565962,0
207,0.125,3.7368,19,0.3077,0.2844,0.2403,0.4,0.5,-0.3874210004,0.5902869823,0.7,0.8402152657999999,0.8553,0.8827961727796237,0.1241333431300834,0.4530583080012967,1
208,0.25,4.4615,13,0.1369,0.7326,0.8755,0.0,0.0,-0.3618221236,0.1419062706,0.6,0.5011836886,0.6927,0.458121577037312,0.1933780567227476,0.8675998777264667,0
209,0.3125,4.0968,31,0.3349,0.2663,1.7045,0.8,0.8,-0.2218802212,0.753762574,1.0,0.8854224681999999,0.8073,0.8247981636480645,0.12682708200727336,0.5510198549165909,1
210,0.125,3.8889,9,0.0783,-0.0888,0.9417,0.2,0.1,0.1769239344,0.2,0.2,0.6148399711,0.7522,0.7503023190732129,-0.2581165894148709,-0.6086232465673601,0
211,0.0625,4.0,5,0.1283,0.3689,1.6314,0.2,0.2,0.4444429879,0.3,0.3,0.7073321939,0.7219,0.9901719074257328,0.11022012647010476,0.08608784737580795,0
212,0.1875,3.5,22,0.3105,0.3143,0.0,0.2,0.4,-0.1799434293,0.6,0.8,0.72807616,0.7763,0.9804940079218556,-0.036054805076986426,-0.19321374552602708,1
213,0.125,4.0,6,0.0811,0.6493,1.5145,0.2,0.2,-0.4295605777000001,0.2,0.2,0.6914141178000001,0.7229,0.9113091260621254,-0.18918144990125255,-0.3656857336144589,0
214,0.1875,3.7857,14,0.204,0.1463,0.2403,0.4,0.4,0.0138252043,0.4,0.5,0.8027970791,0.8618,0.8414578427208517,-0.19268603783418056,-0.5047977711394286,1
215,0.0625,3.5,10,0.1912,0.764,0.3151,0.2,0.2,-0.0525492299,0.3776896024000001,0.5,0.7039611936,0.7972,0.9900809667181922,0.11070629848515992,0.08650892912344092,0
216,0.5455,3.8571,21,0.3015,0.3199,0.0439,0.2857,0.375,0.247876136,0.5028188521,0.5333333333,0.7147141695,0.6876,0.6832511202562151,-0.2964129258464263,-0.6673134826000356,0
217,0.0,5.75,4,0.0762,-0.2924,0.0439,0.0,0.0625,-0.0887922314,0.1572822499,0.1333333333,0.6189166903,0.3751,0.5917521069245201,0.15055136389162865,-0.791936696195322,0
218,0.1818,5.6667,9,0.1809,0.1852,0.322,0.4286,0.375,0.1005971929,0.3572822499,0.3333333333,0.8534806370999999,0.7799,0.6777383051933037,-0.2835578303251951,-0.6784288809705673,1
219,0.3636,5.2308,13,0.2131,0.2795,0.3884,0.2857,0.375,-0.1993598791,0.3572822499,0.4,0.8258940578,0.8181,0.6523336696685208,-0.29778602989499703,-0.6969822550224481,1
220,0.3636,4.7778,18,0.2205,0.0507,0.7047,0.2857,0.3125,-0.25296287510000004,0.3016233864,0.4,0.8299254775,0.7739,0.7228496203798762,-0.2466886333697542,-0.6454712576736717,1
221,0.1818,5.1429,14,0.3005,0.8037,0.0845,0.1429,0.125,0.4550931483,0.4222882338,0.6,0.7217482923999999,0.6413,0.6331427470849837,-0.2902828685985138,-0.7175417186560641,0
222,0.2727,4.0,12,0.1708,0.2065,0.0439,0.4286,0.3125,0.5107394939,0.3333333333,0.3333333333,0.7933005691,0.8012,0.6579162192115692,-0.3340288965864672,-0.6749599578816373,0
223,0.1818,5.1667,6,0.1613,-0.514,0.4091,0.1429,0.25,0.3133511947,0.2788699355,0.2,0.7554989457,0.6681,0.6509720177610746,-0.3080514200803667,-0.6937865339414888,0
224,0.2727,4.9,10,0.1697,-0.3354,0.4065,0.2857,0.3125,-0.222452074,0.2706086823,0.2666666667,0.8115044831999999,0.8028,0.6781704395770938,-0.3301045272791534,-0.6565941333530311,0
225,0.1818,4.2609,23,0.2801,-0.171,0.3472,0.1429,0.125,-0.5752452694,0.2169711057,0.4,0.6708238721,0.6902,0.7386093648457397,-0.25241469127074884,-0.6250944167026814,0
226,0.4545,5.1053,19,0.3311,-0.3622,0.4427,0.4286,0.4375,0.6189492639999999,0.6088304082,0.5333333333,0.7538068890999999,0.8342,0.7085512404992271,-0.2974347014093202,-0.6399122892901455,0
227,0.3636,4.7895,19,0.2215,-0.205,0.1423,0.2857,0.25,0.2071130281,0.2990639795,0.3333333333,0.7267026305,0.7915,0.7421639896157919,-0.3115774910895117,-0.593390326483282,0
228,0.3636,5.1905,21,0.4205,-0.1761,0.0439,0.4286,0.625,-0.1684526818,0.6921766526,0.6,0.8479868770000001,0.866,0.6675484614837279,-0.32871646775655977,-0.6680752468070931,1
229,0.0,3.9167,12,0.1098,0.5149,0.1072,0.0,0.0,-0.5306212497999999,0.0389056699,0.3333333333,0.3369766474,0.5464,0.9981513917773708,0.05512030271147008,-0.025603736483052357,0
230,0.1818,4.5,10,0.1535,-0.826,0.0439,0.1429,0.3125,-0.3808553353,0.3333333333,0.3333333333,0.7004892229999999,0.7823,0.6715787575924579,-0.33258953019549603,-0.6620922720851754,1
231,0.1818,3.9,10,0.1335,0.2045,0.4091,0.1429,0.25,-0.09432316,0.2,0.2,0.7191560864000001,0.7208,0.6760608879777864,-0.3337210570189382,-0.6569413458208044,0
232,0.0909,4.0833,12,0.0752,0.1756,0.0,0.1429,0.0625,-0.1689547203,0.083279033,0.1333333333,0.5611233114999999,0.5644,0.5423153197771049,-0.3506930753284781,-0.7634844208310415,0
233,0.5455,5.1875,16,0.2922,-0.5464,0.3229,0.2857,0.3125,0.3236510699,0.4458150632,0.5333333333,0.823635757,0.7796,0.6509059918678608,-0.2979268031569117,-0.6982556907832684,0
234,0.1818,4.3077,13,0.1967,0.8221,0.344,0.1429,0.3125,-0.1161469057,0.29142604850000003,0.3333333333,0.722193718,0.7712,0.7320920002055943,-0.30922636184725844,-0.6069764084160771,0
235,0.4545,5.1667,18,0.2566,0.4609,0.4514,0.2857,0.3125,0.30232613210000003,0.34987091439999995,0.3333333333,0.7712128162,0.8329,0.7395808264998662,-0.31330017669681504,-0.5957039536174991,0
236,0.2727,4.6818,22,0.3629,0.4941,0.1165,0.4286,0.5,0.4941699286,0.6173076504999999,0.4666666667,0.8537203073999999,0.7895,0.6864833414051631,-0.29884846755807914,-0.6628953276433542,1
237,0.1818,4.5,10,0.2162,0.1289,0.6311,0.1429,0.4375,0.1080022165,0.4,0.2666666667,0.8424541354,0.8048,0.6716790303790512,-0.3224982464778465,-0.6669648875074097,0
238,0.3636,4.5,20,0.27,-0.228,0.0858,0.4286,0.4375,-0.1378899462,0.5019558002000001,0.4666666667,0.8314126134000001,0.8379,0.7297401637800702,-0.3015581254559819,-0.6136301739139876,0
239,0.1818,4.6364,11,0.2044,0.1118,0.0958,0.2857,0.25,0.0355087811,0.2899980383,0.2666666667,0.7651436329000001,0.7899,0.5743245955284694,-0.2996691208769373,-0.7618068501686655,0
240,0.1818,4.3333,9,0.1118,0.1438,0.6585,0.2857,0.1875,-0.1764362328,0.1478093991,0.1333333333,0.6758438945,0.7641,0.5992203901010286,-0.3374960026160161,-0.7259692640225074,0
241,0.1818,4.2222,9,0.1481,-0.2016,0.8459,0.4286,0.25,0.2574959683,0.2666666667,0.2666666667,0.7093339562000001,0.7648,0.7228923493813842,-0.3134890046195776,-0.6157526249952079,0
242,0.2727,4.1875,16,0.2853,-0.1225,1.6684,0.2857,0.25,0.3064945055,0.3705953267,0.3333333333,0.740108192,0.7422,0.7544482953150066,-0.25496615562205466,-0.6048140451275836,0
243,0.4545,4.6,20,0.284,0.2836,0.1226,0.2857,0.4375,-0.22703424170000006,0.4506514134,0.4,0.7732900381000001,0.8349,0.6955716835500486,-0.31070589525790315,-0.6477977151050596,1
244,0.3636,4.7647,17,0.2886,0.7224,0.0958,0.4286,0.5625,-0.0815479187,0.5386800554,0.4666666667,0.8773928881,0.8673,0.6443927042255754,-0.3354445413624388,-0.6871935698265761,1
245,0.0909,4.0,15,0.1457,0.2203,1.0808,0.0,0.1875,-0.6859094512999999,0.165130201,0.2,0.5604995489,0.6849,0.9668993966359266,0.002159857194252259,-0.2551487640612464,0
246,0.3636,4.7895,19,0.3465,-0.1019,1.1519,0.4286,0.5,0.11589771,0.6122032689,0.4666666667,0.8156176804999999,0.865,0.6316275309939681,-0.31286970090810645,-0.709337164079351,1
247,0.0,3.3,10,0.1583,0.3808,0.7955,0.0,0.125,-0.4381425313,0.1836002126,0.3333333333,0.3284410834,0.5660000000000001,0.5228048171241793,-0.2594506164776786,-0.8120101605282449,0
248,0.2727,7.0,6,0.1934,0.3171,1.1073,0.2857,0.1875,0.6151052879,0.2863458572,0.4,0.7288426161,0.6044,0.7117762513016263,-0.3242420908165152,-0.6230903904137335,0
249,0.1818,4.4783,23,0.3451,0.6532,0.4111,0.4286,0.3125,-0.183004792,0.385855804,0.5333333333,0.8414744139,0.8133,0.7512716062927421,-0.27806897172637585,-0.5985554448347781,0
250,0.1818,3.6471,34,0.2884,0.1599,0.0858,0.1429,0.25,-0.1554293575,0.4687839404,0.7333333333,0.6261621118,0.6288,0.7403159361422788,-0.249791952937713,-0.6241284282432141,0
251,0.1818,6.0,8,0.2759,0.7541,0.2773,0.5714,0.4375,0.6280211776,0.5333333333,0.4666666667,0.8554111718999999,0.7069,0.6529989485322168,-0.31918161844798976,-0.6868154538598713,0
252,0.0833,4.5,14,0.1234,0.3118,0.209,0.0,0.0,-0.5351339913000001,0.0808197982,1.0,0.1378495991,0.4131,0.9918077877693524,0.0919306343032137,-0.08869087098834813,0
253,0.0417,3.625,8,0.1088,-0.2888,0.3905,0.0,0.1667,0.0489589171,0.063749998,0.75,0.157487154,0.5475,0.5036420892552864,-0.20319994217085494,-0.8396751928170388,0
254,0.0833,3.7143,7,0.1601,0.1938,0.8199,0.25,0.3333,0.2678254708,0.321665608,0.75,0.4466490149,0.6244,0.5821407961696845,-0.254244874440537,-0.7723157626616469,0
255,0.0833,3.4783,23,0.1509,0.2711,0.3309,0.25,0.3333,-0.2746991422,0.2455539287,1.0,0.5274749994,0.5955,0.417351829608747,0.2703269594027597,-0.8676063539084359,1
256,0.125,4.25,16,0.2322,0.0467,0.1166,0.75,0.6667,-0.0942945189,0.6292864479,1.0,0.8562079668000001,0.8587,0.5359494199615725,-0.33722012765219683,-0.7739772637158603,0
257,0.0833,4.5,6,0.2325,0.7991,0.209,0.25,0.3333,-0.286639735,0.3513095954,1.0,0.5812739729999999,0.6216,0.4636262767358224,-0.1997691023598406,-0.8632166479293725,0
258,0.0,4.3636,11,0.2457,0.1835,0.6738,0.0,0.0,-0.0938244114,0.2415406645,1.0,0.464825809,0.6511,0.5155204553441265,-0.23442146507564704,-0.8241876223491661,0
259,0.0417,4.2,5,0.0909,-0.4972,0.6933,0.25,0.3333,0.6970078329,0.25,0.25,0.5433171391,0.632,0.5398706745113564,-0.27036498489077754,-0.7971464293012059,1
260,0.0417,3.4444,9,0.0643,-0.35100000000000003,0.8864,0.0,0.0,-0.0791199618,0.042060397400000005,0.5,0.0532078333,0.4895,0.6598016173681042,0.6479330705510827,0.3805845002160223,0
261,0.1667,3.6087,23,0.1437,-0.2173,0.1825,0.0,0.3333,-0.2202475175,0.2311404756,1.0,0.4229193926,0.5197,0.5743130319096422,-0.140201742056664,-0.8065407695231722,0
262,0.0,4.75,8,0.0972,-0.3735,0.3337,0.0,0.1667,-0.2039768732,0.0614097982,0.5,0.3424134851,0.6049,0.37894183285570665,-0.16017405884996225,-0.911453431714142,0
263,0.0417,4.0,5,0.0909,-0.251,0.1166,0.25,0.3333,-0.2547236485,0.25,0.25,0.813830018,0.7187,0.5443225436990056,-0.3500160229074947,-0.7623658912419052,0
264,0.0,4.6,5,0.0577,-0.1838,0.209,0.0,0.1667,0.3853782242,0.0457622583,0.25,0.34249332549999995,0.5862,0.608361104400778,-0.2584885298607265,-0.7503868646123186,0
265,0.0,3.5,4,0.0577,0.4913,0.6793,0.0,0.1667,-0.0439488839,0.0457622583,0.25,0.3266712129,0.5444,0.608361104400778,-0.2584885298607265,-0.7503868646123186,0
266,0.0417,4.4,10,0.2364,-0.8193,0.132,0.25,0.1667,-0.2635479898,0.3434453443,1.0,0.7170840502,0.7264,0.5783209400848215,-0.2728836555330971,-0.7688168837911289,0
267,0.0417,4.2222,9,0.2524,0.2292,0.4987,0.0,0.0,-0.5384711871,0.0977534299,1.0,0.5970335007,0.6254,0.674122519383675,-0.2738500518173183,-0.6859773888252141,0
268,0.1667,4.4118,17,0.1709,0.1473,1.0854,0.0,0.1667,-0.024654516,0.1131874317,1.0,0.3821769357,0.5642,0.6855406448428201,-0.21800065036410604,-0.6946292109530936,0
